Compound ID	Minimum Degree	Molecular Weight	Number of H-Bond Donors	Number of Rings	Number of Rotatable Bonds	Polar Surface Area	measured log solubility in mols per litre	smiles
1,2,4,5-Tetrachlorobenzene	-0.2453752022561285	0.11643423197474617	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-5.56	Clc1cc(Cl)c(Cl)cc1Cl
p-benzidine	-0.2453752022561285	-0.19178683209626657	1.1923489476011586	0.4622007741217086	-0.44598203166887185	0.4853869295634149	-2.7	Nc1ccc(cc1)c2ccc(N)cc2
1-Heptene	-0.2453752022561285	-1.0297543294582925	-0.6437870426979635	-1.0555939077102776	0.6904661574632532	-0.9860035883858419	-3.73	CCCCCC=C
Ethirimol	-0.2453752022561285	0.0521549686127863	1.1923489476011586	-0.2966965667942846	1.069282220507295	0.6476809644025529	-3.028	CCCCc1c(C)nc(NCC)[nH]c1=O
Pentobarbital	-0.2453752022561285	0.2175321432342317	1.1923489476011586	-0.2966965667942846	0.6904661574632532	1.1421971088862675	-2.39	O=C1NC(=O)NC(=O)C1(CC)C(C)CCC
o-Chloroaniline	-0.2453752022561285	-0.7436088736347519	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.2503083294112135	-1.52	Nc1ccccc1Cl
3-Chloroanisole	-0.2453752022561285	-0.5974346542246052	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	-0.7250325184267404	-2.78	COc1cccc(Cl)c1
Pebulate	-0.2453752022561285	-0.00570708000057017	-0.6437870426979635	-1.0555939077102776	1.4480982835513367	-0.41175413758742907	-3.53	CCCCN(CC)C(=O)SCCC
Butyl acetate	-0.2453752022561285	-0.9913484190356945	-0.6437870426979635	-1.0555939077102776	0.6904661574632532	-0.24239154722393846	-1.37	CCCCOC=O
Prednisolone	-0.2453752022561285	1.5240926465409461	2.11041694275072	1.9799954559536952	-0.06716596862483015	1.695240893111622	-3.18	CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO
Bromodichloromethane	-0.2453752022561285	-0.390564684392538	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-1.54	BrC(Cl)Cl
adrenosterone	-0.2453752022561285	0.9393178664451388	-0.6437870426979635	1.9799954559536952	-0.8247980947129135	0.461919325222564	-3.48	CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) 
p-terphenyl	3.9483100726667906	0.25681445627803556	-0.6437870426979635	1.2210981150377018	-0.06716596862483015	-0.9860035883858419	-7.11	c1ccc(cc1)c2ccc(cc2)c3ccccc3
p-Hydroxybenzaldehyde 	-0.2453752022561285	-0.7966896590590883	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	0.06862489584757998	-0.96	Oc1ccc(C=O)cc1
Bromomethane	-0.2453752022561285	-1.0614022018907072	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-0.79	CBr
Perfluidone	-0.2453752022561285	1.7084390690080338	0.27428095245159756	0.4622007741217086	0.6904661574632532	1.2846991882572176	-3.8	Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2
Coumachlor	-0.2453752022561285	1.352006122963827	0.27428095245159756	1.2210981150377018	0.6904661574632532	0.9227891454103594	-5.839	CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O
2-Ethylnaphthalene	-0.2453752022561285	-0.4645817546567793	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-4.29	CCc1ccc2ccccc2c1
5-methylcytosine	-0.2453752022561285	-0.7673983358970254	1.1923489476011586	-0.2966965667942846	-0.8247980947129135	1.0432373315453298	-1.4580000000000002	Nc1c(C)c[nH]c(=O)n1 
2,3,4,5,6-PCB	-0.2453752022561285	1.192880620373645	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-7.92	Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl 
benodanil	-0.2453752022561285	1.1607069063685067	0.27428095245159756	0.4622007741217086	-0.06716596862483015	-0.16322372535118826	-4.21	c1c(NC(=O)c2ccccc2(I))cccc1
Riboflavin	-0.2453752022561285	1.6791087946183638	3.9465529330498423	1.2210981150377018	1.069282220507295	3.581979733671843	-3.685	Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C
o-Fluorobromobenzene	-0.2453752022561285	-0.2817836434871517	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-2.7	Fc1ccccc1Br
2,4-Dichlorophenol 	-0.2453752022561285	-0.39860811289382236	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.4140160753552219	-1.55	Oc1ccc(Cl)cc1Cl
Permethrin	-0.2453752022561285	1.824445562634914	-0.6437870426979635	1.2210981150377018	1.4480982835513367	0.01857952273516303	-6.291	CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2
piroxicam	-0.2453752022561285	1.2407516791052606	1.1923489476011586	1.2210981150377018	-0.06716596862483015	1.8301089325162712	-4.16	CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 
3-Propanoyloxymethylphenytoin	-0.2453752022561285	1.309013705490254	0.27428095245159756	1.2210981150377018	1.069282220507295	1.1546377666091279	-4.907	O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3
Cyclopentane 	3.9483100726667906	-1.3029387642948962	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-2.64	C1CCCC1
o-Toluidine	-0.2453752022561285	-0.9424354149655345	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.2503083294112135	-2.21	Cc1ccccc1N
Estragole	-0.2453752022561285	-0.5427081794337831	-0.6437870426979635	-0.2966965667942846	0.31165009441921154	-0.7250325184267404	-2.92	c1(OC)ccc(CC=C)cc1
karbutilate	-0.2453752022561285	0.734259128696895	1.1923489476011586	-0.2966965667942846	-0.06716596862483015	1.0121356872381777	-2.93	CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 
3-Methyl-1-Butene	-0.2453752022561285	-1.3029387642948962	-0.6437870426979635	-1.0555939077102776	-0.44598203166887185	-0.9860035883858419	-2.73	CC(C)C=C
2-Hydroxypyridine	-0.2453752022561285	-1.0598246771725375	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.04956135251959685	1.02	Oc1ccccn1
Ethane	-0.2453752022561285	-1.693083997834803	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-1.36	CC
1,2-Dichlorobenzene	-0.2453752022561285	-0.5544032855234236	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-3.05	Clc1ccccc1Cl
mercaptobenzothiazole	-0.2453752022561285	-0.35717374452461487	0.27428095245159756	0.4622007741217086	-0.8247980947129135	-0.6215488655502169	-3.18	Sc2nc1ccccc1s2 
2,2',3,3',4,4',5,5',6,6'-PCB	-0.2453752022561285	2.8699744141190706	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-11.6	Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl 
Methoxsalen	-0.2453752022561285	0.1193360984316255	-0.6437870426979635	1.2210981150377018	-0.44598203166887185	0.5006550094960167	-3.664	COc2c1occc1cc3ccc(=O)oc23 
Acetamide	-0.2453752022561285	-1.410707073282445	0.27428095245159756	-1.0555939077102776	-0.8247980947129135	0.23233264179158858	1.58	CC(=O)N
1-Methylnaphthalene	-0.2453752022561285	-0.6011739720750812	-0.6437870426979635	0.4622007741217086	-0.8247980947129135	-0.9860035883858419	-3.7	Cc1cccc2ccccc12
Napropamide	-0.2453752022561285	0.6565514296166893	-0.6437870426979635	0.4622007741217086	1.069282220507295	-0.1507830676283275	-3.57	CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 
3,3-Dimethyl-2-butanol	-0.2453752022561285	-0.9909199555319939	0.27428095245159756	-1.0555939077102776	-0.8247980947129135	-0.4140160753552219	-0.62	CC(O)C(C)(C)C
Methyl pentanoate	-0.2453752022561285	-0.8547562016173925	-0.6437870426979635	-1.0555939077102776	0.31165009441921154	-0.24239154722393846	-1.36	CCCC(=O)OCC
Menadione	-0.2453752022561285	-0.30921504553087886	-0.6437870426979635	0.4622007741217086	-0.8247980947129135	-0.020721645980237968	-3.03	CC2=CC(=O)c1ccccc1C2=O 
Phenanthrene	3.9483100726667906	-0.2502915759651736	-0.6437870426979635	1.2210981150377018	-0.8247980947129135	-0.9860035883858419	-5.26	c1ccc2c(c1)ccc3ccccc32
2,4-Dimethylpyridine	-0.2453752022561285	-0.9424354149655345	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.6215488655502169	0.38	Cc1ccnc(C)c1
1-Nonanol	-0.2453752022561285	-0.581143303277088	0.27428095245159756	-1.0555939077102776	1.8269143465953785	-0.4140160753552219	-3.01	CCCCCCCCCO
Dibromomethane	-0.2453752022561285	-0.29312818852830974	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-1.17	BrCBr
Dexamethasone	-0.2453752022561285	1.8358680101312912	2.11041694275072	1.9799954559536952	-0.06716596862483015	1.695240893111622	-3.59	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
2,6-Dimethylnaphthalene 	-0.2453752022561285	-0.46458175465677903	-0.6437870426979635	0.4622007741217086	-0.8247980947129135	-0.9860035883858419	-4.89	Cc1ccc2cc(C)ccc2c1
Butylate	-0.2453752022561285	0.13088513741773164	-0.6437870426979635	-1.0555939077102776	1.069282220507295	-0.41175413758742907	-3.68	CCSC(=O)N(CC(C)C)CC(C)C
nitroglycerin	-0.2453752022561285	0.22541002901817794	-0.6437870426979635	-1.0555939077102776	2.20573040963942	3.4561594453383653	-2.22	O=N(=O)OCC(CON(=O)=O)ON(=O)=O 
m-Nitroaniline	-0.2453752022561285	-0.6408555352018779	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	0.9694416118710873	-2.19	Nc1cccc(c1)N(=O)=O
1-Chlorobutane	-0.2453752022561285	-1.084480804249114	-0.6437870426979635	-1.0555939077102776	-0.06716596862483015	-0.9860035883858419	-2.03	CCCCCl
triforine	-0.2453752022561285	2.210452228241351	1.1923489476011586	-0.2966965667942846	1.4480982835513367	0.8427730968746874	-4.19	ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl 
Fluridone	-0.2453752022561285	1.220964455479825	-0.6437870426979635	1.2210981150377018	-0.06716596862483015	-0.3639707022428048	-4.445	Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F
6-aminochrysene	-0.2453752022561285	0.3833962082007921	0.27428095245159756	1.9799954559536952	-0.8247980947129135	-0.2503083294112135	-6.2	Nc3cc2c1ccccc1ccc2c4ccccc34 
Estrone	-0.2453752022561285	0.6469304763972353	0.27428095245159756	1.9799954559536952	-0.8247980947129135	0.06862489584757998	-3.955	CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O
RTI 17	-0.2453752022561285	0.6372024073018558	-0.6437870426979635	1.2210981150377018	-0.44598203166887185	-0.4383319063589951	-4.706	CCN2c1ccccc1N(C)C(=S)c3cccnc23 
1,2-Propylene oxide	-0.2453752022561285	-1.4203280265018992	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.6317275855052848	-0.59	CC1CO1
Nitrazepam	-0.2453752022561285	0.7530628338252009	0.27428095245159756	1.2210981150377018	-0.06716596862483015	1.4059956010551096	-3.796	O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O
1,3-diethylthiourea	-0.2453752022561285	-0.6982501690839249	1.1923489476011586	-1.0555939077102776	-0.06716596862483015	-0.30572580472213867	-1.46	CCNC(=S)NCC
2,3,5-Trichlorophenol	-0.2453752022561285	-0.0631893541447375	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.4140160753552219	-2.67	Oc1cc(Cl)cc(Cl)c1Cl
Propyl propanoate	-0.2453752022561285	-0.8547562016173925	-0.6437870426979635	-1.0555939077102776	0.31165009441921154	-0.24239154722393846	-1.34	CCCCC(=O)OC
Aniline 	-0.2453752022561285	-1.0790276323838366	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.2503083294112135	-0.41	Nc1ccccc1
1,5-Dimethlnapthalene	-0.2453752022561285	-0.46458175465677903	-0.6437870426979635	0.4622007741217086	-0.8247980947129135	-0.9860035883858419	-4.678999999999999	Cc1cccc2c(C)cccc12
hydrochlorothiazide	-0.2453752022561285	0.9134834647333854	2.11041694275072	0.4622007741217086	-0.44598203166887185	2.3605333390636978	-2.63	NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl 
Acenapthylene	3.9483100726667906	-0.5038445920867785	-0.6437870426979635	1.2210981150377018	-0.8247980947129135	-0.9860035883858419	-3.96	C1=Cc2cccc3cccc1c23
Ethyl butyrate	-0.2453752022561285	-0.5815717667807888	-0.6437870426979635	-1.0555939077102776	1.069282220507295	-0.24239154722393846	-1.28	CCCCCOC(=O)CC
Atratone	-0.2453752022561285	0.07139687505169444	1.1923489476011586	-0.2966965667942846	1.069282220507295	1.0486094337438379	-2.084	CCNc1nc(NC(C)C)nc(OC)n1
Benzo(a)pyrene	3.9483100726667906	0.4711046349696412	-0.6437870426979635	2.7388927968696883	-0.8247980947129135	-0.9860035883858419	-8.699	c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45
Bromoethane	-0.2453752022561285	-0.9248099844724053	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-1.09	CCBr
3-Hexyne	-0.2453752022561285	-1.1859779655915939	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-1.99	CCC#CCC
Digitoxin	-0.2453752022561285	5.463035538513791	3.9465529330498423	5.0155848196176676	1.8269143465953785	4.18337243768377	-5.292999999999999	CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C 
2-Methyl-1-Butene	-0.2453752022561285	-1.3029387642948964	-0.6437870426979635	-1.0555939077102776	-0.44598203166887185	-0.9860035883858419	-2.73	CCC(=C)C
8-quinolinol	-0.2453752022561285	-0.5723500636443282	0.27428095245159756	0.4622007741217086	-0.8247980947129135	-0.04956135251959685	-2.42	Oc1cccc2cccnc12 
1,2,3,4-Tetrahydronapthalene	3.9483100726667906	-0.6985033520633845	-0.6437870426979635	0.4622007741217086	-0.8247980947129135	-0.9860035883858419	-4.37	C1CCc2ccccc2C1
phenolphthalein	-0.2453752022561285	1.1139167442030449	1.1923489476011586	1.9799954559536952	-0.06716596862483015	0.9015834788373017	-2.9	Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 
1,3,5-Tribromobenzene	-0.2453752022561285	1.0795812370656004	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-5.6	Brc1cc(Br)cc(Br)c1
Ronnel	-0.2453752022561285	1.1452822202352928	-0.6437870426979635	-0.2966965667942846	0.6904661574632532	-0.20309037850853745	-5.72	COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
methylthiouracil	-0.2453752022561285	-0.6013492525993219	1.1923489476011586	-0.2966965667942846	-0.8247980947129135	0.38953731665319236	-2.436	Cc1cc(=O)[nH]c(=S)[nH]1
Eugenol	-0.2453752022561285	-0.38691300680418217	0.27428095245159756	-0.2966965667942846	0.31165009441921154	-0.1530450053961204	-1.56	COc1cc(CC=C)ccc1O
5-Allyl-5-isopropylbarbital	-0.2453752022561285	0.061308507100930845	1.1923489476011586	-0.2966965667942846	0.31165009441921154	1.1421971088862675	-1.7080000000000002	O=C1NC(=O)NC(=O)C1(C(C)C)CC=C
Pyrene	3.9483100726667906	-0.01636997855856835	-0.6437870426979635	1.9799954559536952	-0.8247980947129135	-0.9860035883858419	-6.176	c1cc2ccc3cccc4ccc(c1)c2c34
1,1-Diethoxyethane 	-0.2453752022561285	-0.835124782902393	-0.6437870426979635	-1.0555939077102776	0.6904661574632532	-0.46406144846763897	-0.43	CCOC(C)OCC
Clomazone	-0.2453752022561285	0.34827193870426293	-0.6437870426979635	0.4622007741217086	-0.06716596862483015	-0.15078306762832758	-2.338	CC1(C)CON(Cc2ccccc2Cl)C1=O
2-Butoxyethanol	-0.2453752022561285	-0.835124782902393	0.27428095245159756	-1.0555939077102776	1.069282220507295	-0.1530450053961204	-0.42	CCCCOCCO
Quintozene	-0.2453752022561285	0.8900250879057895	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	0.23374635289645904	-5.82	Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl
Androsterone	-0.2453752022561285	0.8424169499605354	0.27428095245159756	1.9799954559536952	-0.8247980947129135	0.06862489584757998	-4.402	CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O
Flurochloridone	-0.2453752022561285	1.0534449633398766	-0.6437870426979635	0.4622007741217086	-0.06716596862483015	-0.41175413758742907	-4.047	FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O
Quinoline	3.9483100726667906	-0.7281452362739291	-0.6437870426979635	0.4622007741217086	-0.8247980947129135	-0.6215488655502169	-1.3	c1ccc2ncccc2c1
methyl gallate	-0.2453752022561285	-0.1927119237519833	2.11041694275072	-0.2966965667942846	-0.44598203166887185	1.4735709918679218	-1.24	COC(=O)c1cc(O)c(O)c(O)c1 
fluconazole	-0.2453752022561285	0.9965566954167485	0.27428095245159756	1.2210981150377018	1.069282220507295	1.3225866458677478	-1.8	OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F 
Chlorzoxazone	-0.2453752022561285	-0.3346891483872467	0.27428095245159756	0.4622007741217086	-0.8247980947129135	0.31461062809505386	-2.8310000000000004	Clc2ccc1oc(=O)[nH]c1c2
2,2',3,4,4',5',6-PCB	-0.2453752022561285	1.8637181378718153	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-7.92	Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl
alloxan	-0.2453752022561285	-0.60244962477928	1.1923489476011586	-0.2966965667942846	-0.8247980947129135	1.6248380800890694	-1.25	O=C1NC(=O)C(=O)C(=O)N1 
1,3-Dichloropropane	-0.2453752022561285	-0.8856542629183315	-0.6437870426979635	-1.0555939077102776	-0.06716596862483015	-0.9860035883858419	-1.62	ClCCCCl
m-Fluorobromobenzene	-0.2453752022561285	-0.2817836434871517	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-2.67	Fc1cccc(Br)c1
p-Chlorobromobenzene	-0.2453752022561285	-0.12154803091011021	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-3.63	Clc1ccc(Br)cc1
2,3-Dimethylbutane	-0.2453752022561285	-1.146715128161595	-0.6437870426979635	-1.0555939077102776	-0.44598203166887185	-0.9860035883858419	-3.65	CC(C)C(C)C
1-Butene	-0.2453752022561285	-1.4395309817131983	-0.6437870426979635	-1.0555939077102776	-0.44598203166887185	-0.9860035883858419	-1.94	CCC=C
2,2',3,4,5,5'-PCB	-0.2453752022561285	1.5282993791227302	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-7.68	Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl
cytosine	-0.2453752022561285	-0.9039905533153274	1.1923489476011586	-0.2966965667942846	-0.8247980947129135	1.0432373315453298	-1.155	Nc1cc[nH]c(=O)n1 
1,1,2-Trichlorotrifluoroethane	-0.2453752022561285	-0.1612782830714184	-0.6437870426979635	-1.0555939077102776	-0.44598203166887185	-0.9860035883858419	-3.04	FC(F)(Cl)C(F)(Cl)Cl
Propionitrile	-0.2453752022561285	-1.4495414472087438	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.3133598446884395	0.28	CCC#N
O,P'-DDD	-0.2453752022561285	1.1306462964611645	-0.6437870426979635	0.4622007741217086	0.31165009441921154	-0.9860035883858419	-6.51	ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl 
o-Nitroanisole	-0.2453752022561285	-0.49468131579173136	-0.6437870426979635	-0.2966965667942846	-0.06716596862483015	0.4947174228555604	-1.96	COc1ccccc1N(=O)=O
Prasterone	-0.2453752022561285	0.8227855312455363	0.27428095245159756	1.9799954559536952	-0.8247980947129135	0.06862489584757998	-4.12	CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O
Procymidone	-0.2453752022561285	0.7810200774416507	-0.6437870426979635	1.2210981150377018	-0.44598203166887185	0.070886833615373	-4.8	CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3
Benzo[ghi]perylene	3.9483100726667906	0.7050262323762465	-0.6437870426979635	3.4977901377856813	-0.8247980947129135	-0.9860035883858419	-9.018	c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56
Dinoseb	-0.2453752022561285	0.3532674336451328	0.27428095245159756	-0.2966965667942846	0.6904661574632532	2.02548380720938	-3.38	CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O 
meconin	-0.2453752022561285	-0.0753226615449803	-0.6437870426979635	0.4622007741217086	-0.06716596862483015	0.27955059269426463	-1.899	c1c(OC)c(OC)C2C(=O)OCC2c1
Glycerol	-0.2453752022561285	-1.089106262527698	2.11041694275072	-1.0555939077102776	-0.06716596862483015	0.7299589507060181	1.12	OCC(O)CO
Guaiacol	-0.2453752022561285	-0.7770582403440891	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	-0.1530450053961204	-1.96	COc1ccccc1O 
chlorpyrifos	-0.2453752022561285	1.4280876082913512	-0.6437870426979635	-0.2966965667942846	1.4480982835513367	0.16136434432708738	-5.67	CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl 
9-Methylanthracene	-0.2453752022561285	-0.11369935854687152	-0.6437870426979635	1.2210981150377018	-0.8247980947129135	-0.9860035883858419	-5.89	Cc1c2ccccc2cc3ccccc13
Antipyrene	-0.2453752022561285	-0.1529524581699681	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.2245787873025697	0.715	Cc1cc(=O)n(c2ccccc2)n1C
Methyl butyl ether 	-0.2453752022561285	-1.127512172950296	-0.6437870426979635	-1.0555939077102776	0.31165009441921154	-0.7250325184267404	-0.99	CCCCOC
7-methylpteridine	-0.2453752022561285	-0.5626901591972648	-0.6437870426979635	0.4622007741217086	-0.8247980947129135	0.4718153029566578	-0.8540000000000001	Cc2cnc1cncnc1n2
simazine	-0.2453752022561285	-0.022163973665425805	1.1923489476011586	-0.2966965667942846	0.6904661574632532	0.7876383637847361	-4.55	CCNc1nc(Cl)nc(NCC)n1 
N,N-Dimethylacetamide	-0.2453752022561285	-1.1375226384458414	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.41175413758742907	1.11	CN(C)C(=O)C
Simetryn	-0.2453752022561285	0.09127173893925086	-0.6437870426979635	-0.2966965667942846	0.31165009441921154	0.29057753931225483	-2.676	CSc1nc(nc(n1)N(C)C)N(C)C
Ethylene	-0.2453752022561285	-1.7127154165498022	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-0.4	C=C
3,3-Dimethyl-1-butanol	-0.2453752022561285	-0.9909199555319939	0.27428095245159756	-1.0555939077102776	-0.44598203166887185	-0.4140160753552219	-0.5	CC(C)(C)CCO
5-Allyl-5-ethylbarbital	-0.2453752022561285	-0.07528371031737126	1.1923489476011586	-0.2966965667942846	0.31165009441921154	1.1421971088862675	-1.614	O=C1NC(=O)NC(=O)C1(CC)CC=C
2,3,4-Trichlorophenol	-0.2453752022561285	-0.0631893541447375	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.4140160753552219	-2.67	Oc1ccc(Cl)c(Cl)c1Cl
Anisole	-0.2453752022561285	-0.9328534129736901	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	-0.7250325184267404	-1.85	COc1ccccc1
chloropropylate	-0.2453752022561285	1.3173395303917055	0.27428095245159756	0.4622007741217086	0.6904661574632532	0.3295959658066816	-4.53	c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C
aldosterone	-0.2453752022561285	1.524092646540945	1.1923489476011586	1.9799954559536952	0.31165009441921154	1.6058943512838044	-3.85	CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O 
Difenoxuron	-0.2453752022561285	0.802336136750745	0.27428095245159756	0.4622007741217086	0.6904661574632532	0.4503268941626255	-4.16	COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2
4-Ethyltoluene	-0.2453752022561285	-0.8154641507666871	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	-0.9860035883858419	-3.11	CCc1ccc(C)cc1
Diisopropylsulfide	-0.2453752022561285	-0.8344528742261356	-0.6437870426979635	-1.0555939077102776	-0.06716596862483015	-0.9860035883858419	-2.24	CC(C)SC(C)C
1,3-Dinitrobenzene	-0.2453752022561285	-0.34889660865767597	-0.6437870426979635	-0.2966965667942846	-0.06716596862483015	1.45349629417876	-2.29	O=N(=O)c1cccc(c1)N(=O)=O
Ethion	-0.2453752022561285	1.758160311051085	-0.6437870426979635	-1.0555939077102776	3.7209946618155865	0.05788069145056402	-5.54	CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
probarbital	-0.2453752022561285	-0.05565229160237165	1.1923489476011586	-0.2966965667942846	-0.06716596862483015	1.1421971088862675	-2.21	CCC1(C(C)C)C(=O)NC(=O)NC1=O 
cortisone acetate	-0.2453752022561285	1.933440835292152	0.27428095245159756	1.9799954559536952	0.31165009441921154	1.7775188794150873	-4.21	CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C 
Metronidazole	-0.2453752022561285	-0.31921577321952177	0.27428095245159756	-0.2966965667942846	0.31165009441921154	1.309580503702939	-1.22	Cc1ncc(N(=O)=O)n1CCO
p-Chloroaniline	-0.2453752022561285	-0.7436088736347519	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.2503083294112135	-1.66	Nc1ccc(Cl)cc1
2,2-Dimethylpentanol	-0.2453752022561285	-0.8543277381136922	0.27428095245159756	-1.0555939077102776	0.31165009441921154	-0.4140160753552219	-1.52	CCCC(C)(C)CO
Furane	3.9483100726667906	-1.322998646513596	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.6144803100258642	-0.82	c1ccoc1
Methoproptryne	-0.2453752022561285	0.6568435638237575	1.1923489476011586	-0.2966965667942846	2.20573040963942	1.0486094337438379	-2.928	COCCCNc1nc(NC(C)C)nc(SC)n1
Norea	-0.2453752022561285	0.17912623281163378	0.27428095245159756	1.2210981150377018	-0.44598203166887185	-0.07161524575557729	-3.1710000000000003	CN(C)C(=O)NC1CC2CC1C3CCCC23
t-Butylbenzene 	-0.2453752022561285	-0.6788719333483849	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-3.66	CC(C)(C)c1ccccc1
kebuzone	-0.2453752022561285	1.1532185328606528	-0.6437870426979635	1.2210981150377018	1.069282220507295	0.6451362844137859	-3.27	CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3
